release,release_date,filename,url,md5_hash
DepMap Public 25Q3,2025-09-25,OmicsExpressionTPMLogp1HumanProteinCodingGenesStranded.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.79/OmicsExpressionTPMLogp1HumanProteinCodingGenesStranded.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionTPMLogp1HumanProteinCodingGenesStranded.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=YbxffWHG7UggXG%252BV%252BHk48Zfk190APEsOY9zDE6OPhpKFzDucESN%252BjCMpBNFNAf0kP7Y6CAIIXdcoS9pCDTwk%252FqkV1xNkxGivR%252BM4%252FHDIMvb0rDE%252BMC0nOgoe11ykU4Sg7JhExXshDranrZAxZ77h0oSzwbx3owxBycfv7xporOKx5%252FR8rZCFiR3t%252BNCMdWXOXEny%252BWf1qE94HxisImj8GoQ5dqAeA3AC4yb%252FRJT3D1P2gpLetK%252FsB%252B%252FE4lo6QRNoxvIYa1R3Y6G49saU70TlOTfZWGPSkiqWceRMH0ufkhTYDcuabpoShrOglXnWjO37fc%252BtFjUDsiQudpakRfw9SA%3D%3D&userProject=broad-achilles,6b26356b8c211ad1909c00845bcda5b8
DepMap Public 25Q3,2025-09-25,OmicsExpressionTranscriptEffectiveLengthHumanAllGenes.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.63/OmicsExpressionTranscriptEffectiveLengthHumanAllGenes.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionTranscriptEffectiveLengthHumanAllGenes.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=Y%252FxBOaJv3ICPwisSzSw%252BKzDbuep86TIbm7uw2NmlC3myRlDO%252FS4qMpuXvC1mWgSiqHu02zqZCf4Sv2qtmzlDgE1rn%252BkCXgFRDy5EKWWN7fODKE3IhlsxZDAcds3SkrF6NnFMjhrGWoMJuOQlZENgS7zkcO9ClHttYaKx7PJKt9XoYbpTHWCcfBfd4c1ker%252BUBsPujTI%252BC3OYLheSVgqL0RY9rjYPU6jrsn9jwZ7UZWy%252FhjG8j%252FvCs6Y9NCE21uIpZq642xbABFZi81nd%252Fm%252F%252Bqp9wvFdpz%252FwZ19BnGMfTaQeI9nnRwLUNyxiB9MCj%252FMWKkJWdqI2lT%252F%252BEv30kHgnICw%3D%3D&userProject=broad-achilles,595cb1215f9e8dcb2e17890f69c24045
DepMap Public 25Q3,2025-09-25,OmicsExpressionTranscriptEffectiveLengthHumanAllGenesStranded.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.64/OmicsExpressionTranscriptEffectiveLengthHumanAllGenesStranded.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionTranscriptEffectiveLengthHumanAllGenesStranded.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=U1SxJ5WtpI6uokmBGWXj4Y%252FpnOWbl7TDPMhLj38hfbABEJQRlnjXnr5V1LpRbXcm7BJ6y7ZfDS9Rx9D0V6Ld4as%252BtidulbJOJ0qFgi3Iaz5s5cdo53vvG8ehGQO7GNb2CoDls37wHNMr2%252FNOcoVLfxn4YYmj6RGTx%252BQEXFODy8L%252FMJFMF17%252F%252FdrFY28DQy9n%252B%252F2d9YrfnYYf8Ivyzw%252F7y4HVRIBRKkBsOW%252Bvbh%252Betfx1iAp6U3zvd0wtteGt2g6Ap69sdkixsSgZP%252BCfB08bvrTuyILWuVNBcbTY4nNmEPBjs7BJGGMdUU92Qlyj%252BU4BFh1USB%252FwEWry7V5eR9smhw%3D%3D&userProject=broad-achilles,006b862de5de2a833e7edc2b5be2871d
DepMap Public 25Q3,2025-09-25,OmicsExpressionTranscriptExpectedCountHumanAllGenes.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.63/OmicsExpressionTranscriptExpectedCountHumanAllGenes.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionTranscriptExpectedCountHumanAllGenes.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=FDjOWWdMSvqa5jF3i5cJzF%252FI35u2aPPZNawQDJOFIXi9NtzbRXleNqLfHKbc2H1roQcbnWZNSXGy7n0W5SUFnZnW2yl2amHRnbszYhk7EqfXRjynhz67X6E9DQ3RDR9AB%252FZ25UPt7ickmGybO%252B1I0g34uUDOb4xl7yw0z%252FLSvYLAwzloJqTs930tv%252FyTpqnID97BBdg9wkrjqxdU4GluYpJNYGYGZd6tyReXJzajaGAw%252BkBMfF0gjHUT5lHav6PFXu1IpVZvqdI%252Fm61FrdK1NR2OTs410RhYP2fANjGO%252Bxdvqm72eGnoidXQYCwDTdvPjfmzoGBdPTojTwkw%252F51f6g%3D%3D&userProject=broad-achilles,107b1e6310db98c02975344f971b5408
DepMap Public 25Q3,2025-09-25,OmicsExpressionTranscriptExpectedCountHumanAllGenesStranded.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.64/OmicsExpressionTranscriptExpectedCountHumanAllGenesStranded.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionTranscriptExpectedCountHumanAllGenesStranded.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=btV7An3RjGQ4CG96BZsrBqUOL%252F55Z866NYvcE3SA6JysAT%252FAZY6lspCfo0e47LBFlHZ2DinKuREelS9rrAJAPp%252F%252BhFx%252BJ8GSXoC0aY4GipGd5l8shDlWHvkMg%252Brb0YLk9thq%252FqE0MioAIAUKGEcVZ0lMj7VmeBagSNor5XI4IEp6CVmjKsZtlTrMASWLpxV%252BfXfKjoHGxrbKjSQrpLORdyqtT1B1nlPjN51NtWtJHxMJTvIPipYq%252B%252FT1pXZ%252FoWfVZJPVgYlPN13auS1oS%252F6CgFTP0OCt3S0JPxb7KHusxa3LCqM%252BXfXFiCOKltew166PRuD3Tb89RidJY9%252Bnx%252FMi%252Bg%3D%3D&userProject=broad-achilles,3407c7dc896b3411bd069a26950e3979
DepMap Public 25Q3,2025-09-25,OmicsExpressionTranscriptTPMLogp1HumanAllGenes.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.63/OmicsExpressionTranscriptTPMLogp1HumanAllGenes.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionTranscriptTPMLogp1HumanAllGenes.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=cWrPDRFurW7qxxti78aiPTI%252BP9XJk52xxZkmz6wMkZ6jsGUflSkRL6hsOZNpJ4hXj7kT9BQQNTiirZ0I9KhO%252F9sFlmpoNfytTqO9skpZZvI7DZIp42WOANgDxYV91b4FqMYX6otP7ZZpYbOI0lPzGhY1w2%252FOBaHwbDX%252FFrHsGK3ELtYcob03yNg16JHG7J8algAkk8DCLuMOKDhDU97BgbwloxZ4gZXH%252FWrYRreDiVOAmA4LHT%252BpXCOranYaF1J7TXP3zfXcnVWWJ0eTJ7t87Ou64FC%252BZpRLBfP49vE75LTsHNj%252BLtqkt%252BL%252BTqlg6gmfxG%252B2nnV72%252BnLrApiN8Cz2Q%3D%3D&userProject=broad-achilles,e369c7d1835cb1a10d1515ac0346b6fc
DepMap Public 25Q3,2025-09-25,OmicsExpressionTranscriptTPMLogp1HumanAllGenesStranded.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.64/OmicsExpressionTranscriptTPMLogp1HumanAllGenesStranded.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsExpressionTranscriptTPMLogp1HumanAllGenesStranded.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=a8Q0WN8nsSyDuxHzRqyhe5ZeuQi6osjCMA6%252BXlL2cm3LFepxgTOlG%252FyzJyPlT9we%252B9RXuidwFsaUMKyqwl5kBUDsxPppBLdAQnrBcOADKXTH4b6p7Jm20WdRfnXKgOayJJFzvwg%252BtAmunbyz6NxQrPagGeSYNG9EkBcmvbJaaML1HxDZhPjG6ahQuRjGZ3nZJk7%252BDj8I4mwS3SK%252FYkUzAa35Mfv%252Fe3eBODZxNaFvF6p8CHdeXEb3oBqeNXf1C4M7ORSOgF2P%252B1Qi686MQfZpxVgyaIihAujojDssjtwGctE9jpB0Q4SdSYVimt3ik0oPc7xWrHpctMt9%252FH%252B0m0ku6w%3D%3D&userProject=broad-achilles,f1d8137c0c9e1b44e2ea5775f4e7ebc0
DepMap Public 25Q3,2025-09-25,OmicsFusionFiltered.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.59/OmicsFusionFiltered.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsFusionFiltered.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=La8zkAcTU%252F4kc%252FvC%252FIvv883lvddyaNEgLq7Q4ImtRvx7vEGYvgwR7nTsY5vQbP6z6EGBGIip3shAyKLrgBL1zNL1fozTJGhbpAQGX1EyVRHQAd%252FEcgpHvfPAlO8ghwmc9KSctmMp%252FC%252BI32m9woe%252B%252BGM%252F%252BSFXkbrJo9XAFBDDs6gEalksYPguL%252FhCQ03TFfuvYJA3e6GxKr5IEZphwVA44M%252FSPBTYY9axoZkx9%252FCyjJLsnlptwyyjqpTGhtnQOIxOKABoRwzgdMYU5I%252F2FzmBvrXge7U882EsZ%252B4E%252BCmNgm1fP6cBe%252Fc0gCd2XN4XOLFncimo7S6VgQiveR%252F7LtyP9w%3D%3D&userProject=broad-achilles,07c5abff9e75add6cc56c1f06485a1ca
DepMap Public 25Q3,2025-09-25,OmicsFusionFilteredSupplementary.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.59/OmicsFusionFilteredSupplementary.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsFusionFilteredSupplementary.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=aJ8L9A%252FTy%252FBevhXwTnJVKdkI7%252F2EC8g5lE%252BFuMYdFS8aiyFO0opD0Fxnv9uV9%252F235WZzNptBleWTRLPjkGTuU3tMv%252BgzOQiKcduWpfrM9RJdnRlaVVC%252BkISwN7UoCdlXqDrtDgwlZx1n7rjkYNLSJKtimFpe5XyR9vAmlWTxsJ26lkZWg9KkYdsP7hMuHWLOxQj7EYauMmWe9aOaj0H%252B1HhyNEiWSex8RTByNk5fz89mueGQ9kx1yxjHlVhMgL5NFkfd7Z29HcQ6SYWS0oSNZbREvH%252Fk0Yi95rw%252F87E6VcbR5yiMw%252F5wkNkbTZalBu1cnspYkzqE5JXGcRATFCA9dQ%3D%3D&userProject=broad-achilles,c7e2638f61ed2c697f8e560fa6ab87f4
DepMap Public 25Q3,2025-09-25,OmicsInferredMolecularSubtypes.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.39/OmicsInferredMolecularSubtypes.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsInferredMolecularSubtypes.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=UKwtB6T2kFsEEX8ZxBvPfiGWR%252FY7NPbXY7heiO3aq5Y2UJZB6St7ksam15urbd9%252F%252FC%252B0stboma6UaroI7oZhAdu7SMssqQ7zc9HiTkfukdMVQ%252BOopVqaLQsCmRKiJPpG52XmVIflOPxRsVF6XuB5qzwqHB4FzgOAT0UGbrJx4SBMcI0YnddtmMyPCz9yrJm2TwGDs2M%252BO1yTF0mW9pxQHu0pfonEfDBpi4ERu7GUNsMhAM%252Br1bOBONCXtQLkAPKC3ZAva%252FwCtWUUFqS4rPqB1jL8jMS06SUjdaILiJQacht8JBFLPGcFkgvaKQlBx2G%252Fw1e%252FJuq3La1uBpkYOGCGaA%3D%3D&userProject=broad-achilles,19823a18fdd59cc70b04264b28620403
DepMap Public 25Q2,2025-06-27,ScreenSequenceMap.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.2/ScreenSequenceMap.csv?response-content-disposition=attachment%3B+filename%3D%22ScreenSequenceMap.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=Xx90RlV7m66q0D4Ena1QhTqB3hfnVvuv%252BQDsxGqCI7OwPW57PyHZsXRz7WgZdiUOy2V3GECXImAue4H3ygGqsGFZH5JkvX8lJh6zRPc5QNlaOdVzXRqBv%252BM2am6742JLWeOWdwUzJGizjqCCYi2BX%252BSjj1rfBho%252FenV4TfJ%252Bk5xFGgK20bGQGJgZWLNto0nuSbzUvYLwHrNQAZQZEyCdrsQTQ2IGFxC%252Bkg1sTy9uWth2vAeWY318NK1LFiuRH181Ib9Ypeal53p8qqCSnDNmwNqaVhu8FzIph%252B4K7dV1o6lL5FsgShN258wEidn4Mcd2DmDsQU4434ixPpQcKqzcjA%3D%3D&userProject=broad-achilles,de3851113937416711f83025d7b39329
DepMap Public 25Q2,2025-06-27,README.txt,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q2-c5ef.114/README.txt.txt?response-content-disposition=attachment%3B+filename%3D%22README.txt%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=VwisPwYRQdd%252Bifj1B37bq%252B43kQz%252FIMIwPOZUXRfP7wRQevlaJpf1Ihiqhlop5AJr7%252B%252B27yuejSgYPA6DUebFBnCsvBnMCN4z6brwXzKM6gSAHOgEuukcy5x7WjjBLA9COMU%252Ba3oFFPJIItxVOkBTk0EiZWKGSB9QZ0pL21AKCZQtRurFezMF1RfS1IUxjqmkXABa5D9Ixk9DzznDy%252FoQgQsFrT3NAmu4WuHRQs%252BwFlR5PZD4JcaHR2CLzno7CBW31d%252FbYkOZ5hRfNlyxsIkQHgKnVoDBvGmP6XvqoCBuQFc4vFLzOAKBQsqe4fs24ru%252BHK953oFdheaZNtDuDby8zA%3D%3D&userProject=broad-achilles,7d98c9cc4d8f501fc43645d58090fe8d
DepMap Public 25Q2,2025-06-27,ScreenGeneEffect.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/ScreenGeneEffect.csv?response-content-disposition=attachment%3B+filename%3D%22ScreenGeneEffect.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=dGSOLIODBkWETLl23elXEsTXMCYS%252FXnIHa5OrIU%252FZFTnczQoG3o1E69Xo3A9u28ZfZ4zN5bpK0phl%252F1Dz74%252B%252Fe3lSR9cHze%252FOxGEiogrQ7nuhYelX5REeQn0if%252Fshug9Cy%252F%252Fd2TimYU6lpXcZPjOjiFoYGwNbW%252BRVfIg0Jk5gV%252Fm%252BjEM%252BlMa%252FwMIMNtsqI0TVYatijyJG41XksXQBzt%252FrGaBwaMjtBzYooPG3SGEGzctY8ev3j46cICD3X5MelPYmcQaZWyh5Yt1kT8ujOlnkrS%252F661c7LxBYK5jn%252BGqDv4qDnFjSaRFX%252BrzUxZocMMzYshIcdyNWSHeHQEtqAPVMg%3D%3D&userProject=broad-achilles,e5544f419d5ee98f3a74f60924650e32
DepMap Public 25Q2,2025-06-27,ScreenGeneEffectUncorrected.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/ScreenGeneEffectUncorrected.csv?response-content-disposition=attachment%3B+filename%3D%22ScreenGeneEffectUncorrected.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=N56mbjyp5tRoVHT5SJ7GVfojUDUyL%252B1ydPCUM3WFSdcn6o7G0VMkaFrFmCKTm6YG93iPEqlpTFCUSPXmIwX4Js3MoIFemQ0lvRa3Q1fP0u3e0dTgY278%252FhbgRdd%252BCRYC3bIqHkU85Vre8H1joYCg%252FuzrtMEoLWoV3OraHW5TFhj5UWQjB%252BhcJTnXGF1DyvGOGt1qMINFMiwobUsLzWdxt%252BgsDHhm2fgF1BPhlt6K5AXiT%252BltR565WWavM%252Fu9XDQ7sm7t9YuNHJ6jRD07AjTZUFhWHEfZMuXB41hLL2J4fmcT9ao%252BG6zy8V8AdK03BzrDJ9o7uzWxltQnUnCGSzuKZg%3D%3D&userProject=broad-achilles,7e20454e32f8526ceaabec35949462bc
DepMap Public 25Q2,2025-06-27,ScreenNaiveGeneScore.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/ScreenNaiveGeneScore.csv?response-content-disposition=attachment%3B+filename%3D%22ScreenNaiveGeneScore.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=DncZQoz3ispgArdSmJavDsiCtz18pL9RvJGyArGF10lgPC0KCi5%252BhiNTqYZf8pPofOmOEM89EXjsWxCnlaiuRODFd9OQ6dW2UQBUpEzgfG9MyvqReoCfuFIstdHURYJAMGNCZ72RV2Z%252FGq3hT6Sys59Zlxlea44fmT9ea0P64XVCS7VUexIt6GWeTqAzODU2qK0a3B%252FGe49ZHPy56R4YiPicmd8CFvbdhYkc%252BM67%252FbEmoTPIGSmiS8i7TTU5%252B6hQjczYJaD%252BTX22u11oGqvT44lM%252Bd1sgf3OqgoAx%252BTlLguXqcLjQvSZpJh9HTNoc2Wjzfz7bBRg1CxMSUzPs%252FsfKg%3D%3D&userProject=broad-achilles,76e0ba75e6cec6e651c888aad7190e42
DepMap Public 25Q2,2025-06-27,ScreenGeneDependency.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/ScreenGeneDependency.csv?response-content-disposition=attachment%3B+filename%3D%22ScreenGeneDependency.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=gFWgu%252BRqzfXXMtW8qgrVFnN0cg6dX8jqK5KVeO8M%252FNrKGE1NsglEut7ACkbD4CCMPg0daxdkIjQ8e5cuZKYJXzqO62TaYM31aGAdb8%252FxHgxEobGbNM5jGy9penLUqrDbCwhgy52JwR%252Bt7lHyeGBQbQm9nYIcl%252FOMNVZHUW6HQminXsRwE%252F1%252F22Wd%252FiG5Cw81OrXn4FbtNA7tAkw%252BuDU4TcMSpABGGSwTKi%252FLlIv4sSviaYCy5%252BHmn7iaGK1epplkSSR4848BM2ivmKIerQayE0FQy%252BYNicTa6G6zTtCYlXku9NGJDtgMtlraN2Kkij%252F7i8G71h9C4p8KeAvc6fj%252FaA%3D%3D&userProject=broad-achilles,dd59db89241243736c10e6b020584131
DepMap Public 25Q2,2025-06-27,CRISPRScreenMap.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/CRISPRScreenMap.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRScreenMap.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=hSEqOEWeKMiy%252B%252BNpubfclA0hCLtx6moYjl2%252FXYb8L6Lou7SUmv0wPpFBLUIaxqvSWr9jlZlDZ%252BlrzfmUSrmf5nAHoIowSji2RGh29z5vSdyrjzZND%252Bf9AbQnUxo3qeqDsjQh4XaZWYu3WSS2MHNAlLt7FcMXavFhjm2QDA1Sc77%252BFvKTyoJtGSEmdG0DAGWgtSgoIrlKqAcRd8bs3cn6cjT68MsBHX1DlL%252BCCAUOKpsq%252BAOEU2%252FhDKI2jIG2lH%252Fzjc50N9N7kf9z0dqsWYyBYXFqg%252BYj%252Bnsgi1fkFuSHIGuKwwNyTkcQ3VdxFUXU7GewP2Ww8Dnxd%252BRiE8NTulJ5Ig%3D%3D&userProject=broad-achilles,e1328914f4d9f4d4fac9fbc9e47c7f41
DepMap Public 25Q2,2025-06-27,CRISPRGeneEffect.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.3/CRISPRGeneEffect.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRGeneEffect.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=eEG1EL1YHnVwu5QxjAGPHBLqCNpWx2gQrFmkbLY9c0gG8tusNDlh%252FpqhJLtUCqnBAa4%252FKMXCFCbdx9hHZbYz3PCoKf78eVJpm%252BTUZhCy2vRoGfRRWjYNcet%252FKm2pMW0vKuoz5d2nTSSW3LQN7H8DoNbj3fHkRcCu19W3frTAmNPUIadXGBTGI6fIEPNisQrmYmT1YVa3rqq%252FkK9lw7blOZuBz0dce1Uxl3jVSdiNhYeLVPBdKcLzgQXHDv%252F7SwfZrft5qyXhSchO89TI9cDwEabVfWQal6rZche3PtTt%252BiNk91nEQDY412laZTeCPzBXtxxEZmAdnhJvDeTDY16j3w%3D%3D&userProject=broad-achilles,821aa040fdb366c6204a220a5f9fe316
DepMap Public 25Q2,2025-06-27,CRISPRGeneEffectUncorrected.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.3/CRISPRGeneEffectUncorrected.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRGeneEffectUncorrected.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=mQ0QuQfcoMuoi8Md1sImlnEjxT4KjafpQ3UDrK54GjTStSqY3KXVq%252B9c%252F8jDq1s8NOi8KsVdqc6kPOuo4ky8lScTr5ECwDRpbti8LH1VhY4QtU2tV1gnqE8UqzYSwprYGP12yqSXiG3nNiIy6UQQgx8w0qMB2%252Ft%252BUwsD26zA2g%252F53OyDfzbQFtmH86ZrbsjfyP0mVAtxMMPmt2KbrUAG52mT4dtoQAZYZRFJMiRBgaYatus1TnTm4hpt%252F4VJcoKj60jud0G3skhQpy8PZBCKHZWFsWlXtn3ZT0YnD7rvZRWi10H0N%252F3V%252BBlmTjrIqWILsBgYLq1UOHk16I9F%252Bv618A%3D%3D&userProject=broad-achilles,7931796486abcd6a1c6490d092ef17d5
DepMap Public 25Q2,2025-06-27,CRISPRInferredLibraryEffect.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/CRISPRInferredLibraryEffect.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRInferredLibraryEffect.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=FaIPBwwlEmsgOwgdUnjNAQq%252FFzcW%252FvGlrczhKPAhaTs4%252Buuh04WoX3dCS1r7ktU3kFC3JGD%252BiBdb7H17sePwiGvH87vS28%252F3IUY93LeVqmu0HqRJeO2BiIhhSLWbOFdojnP7XO1r%252Fp37faSpxnosGpTBWBkYJkTX%252B5nwBXaFZ7Ct8wCI5yLwS24Hk%252B6FtLh6N%252Bq1CaxiqjT5xXagYekhJE5Ga6lRyJorlRm761Fpy0xR%252Fd23ZHsLJi9Z%252FfKCs082qCZL9ddVRz7Y0GR9abnvAChebABDX7zL43GaVudW9Z%252BItSFOwPD9JhVoAlwkMXNf06BGun%252BhHLeJfxO%252BPNhnJg%3D%3D&userProject=broad-achilles,14d015f9f4c47f6856338e8dfea23463
DepMap Public 25Q2,2025-06-27,CRISPRInitialOffset.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/CRISPRInitialOffset.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRInitialOffset.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=Fz6hMmWoI73N5sNcl%252FsaqZxix33LTuATh3RmktL6%252FaTBkbp1E6fLDCUJfrxp4QLh%252FRBkNwahyFtCmegbU32KLdFg3%252FyI5o6PLtwKifFvVqNVUWLFAO1QbQWaes%252Fkx7KCTjBwvEukXPKoYDCpGukFjrRpW0zVbcYtOZSK64DqgKHNsJF5V1dZhE2CQW9k9tdV9AqSU9WXhwN2Uy%252BAA3SpJ%252FUn93sX1DTlEMzreUm8PCGwAKoXXSU5pQ%252F8SUcYvMgc82kHWG6AOC%252FpNSTSiyhlzkzKXWdjD0v8M7zjUBYjA4Gq%252B%252BCS0t44IIC20EKjfg7db5dc1woaNrEAWihedM8DYA%3D%3D&userProject=broad-achilles,614960625f99f96cdeaa9342c7800bec
DepMap Public 25Q2,2025-06-27,CRISPRGeneDependency.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.3/CRISPRGeneDependency.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRGeneDependency.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=JrSpfr%252Fd67XagBYvLn%252BMuySozdhZ1SHDSnA4OtbnkVhCSaMVpFJjzkd9yVhVhJZ4jgYWe9UuV7LSBKZQ2uyJyU%252FOkhsmCOvZLK%252FAYcWRu2%252FNnr6jRHSBH%252FLJeny2XEGBFR86lkxjJj3gF9U9ArWeqgYQU3ww8JSWyW%252BEkFurclmBd00N29y7Y7ZMHxgW%252FlMjSjv%252Fs%252BFtolLtiZXdClME6zq5Xlb%252Bzajbzss5Q4seRX3YmZdRoFC4VX7%252BeKownPrN%252F1vZY59HwwLROq5CAYn15GFq6e5YsB7gSiH6eE4I%252FrH8GZPwXzkg3y5sn%252FagS0MC7UFnkVjYPSiiAs24Z5lxwQ%3D%3D&userProject=broad-achilles,3c559fc6a5945916f591bd04f2e98f15
DepMap Public 25Q2,2025-06-27,CRISPRInferredGuideEfficacy.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/CRISPRInferredGuideEfficacy.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRInferredGuideEfficacy.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1774438687&Signature=JEr6Md%252BkO%252F7BVvwc0mI2AIQDYWQIkLtv1AdYJzjd4Jtr1DAPzQpFL4gHja2qsp5vJAMo%252BY8dZ3FMLbpz8nzK9328G%252BZey5Zb3nEVw9HknfE9Au5XdcIcjpp%252FHRo5PY9vv1WvipwqBIg75C7m7RTg8FS20vopiSP0ys5hL3CyR5uDxuFvzsA8T3GtEVs%252FXW01XrU1hXb5G1JNU10fBLfItgeIFAm1mLmKOPoLjiu99aR1gOzLVb8pcmGgCy0%252BM4RxAcpsMCUvjXNp0BWKiO3%252FOoyxyg1UEOdART5rKX2MTIRTciL05OzEPiVvf3kJi%252BGYBfRpTfQxMps%252F3z7EWr0VnA%3D%3D&userProject=broad-achilles,44d2dd36796cfd1b5511ff130be72bcd
